Loc #,Location,Month,Revenue,NAFI Amt,Annual Revenue,Annual NAFI,Year
1107,Courtney BC,Sep-17,"14,756.00","11,804.80","2,51,540.05","2,01,232.05",2020
1107,Courtney BC,Oct-17,"27,651.05","22,120.85",,,2020
1107,Courtney BC,Nov-17,"37,266.05","29,812.85",,,2020
1107,Courtney BC,Dec-17,"27,853.10","22,282.50",,,2020
1107,Courtney BC,Jan-18,"23,735.80","18,988.65",,,2020
1107,Courtney BC,Feb-18,"23,208.85","18,567.05",,,2020
1107,Courtney BC,Mar-18,"26,329.65","21,063.70",,,2020
1107,Courtney BC,Apr-18,"14,220.50","11,376.40",,,2020
1107,Courtney BC,May-18,"34,871.65","27,897.30",,,2020
1107,Courtney BC,Jun-18,"17,172.50","13,738.00",,,2020
1107,Courtney BC,Jul-18,"44,634.00","35,707.20",,,2020
1107,Courtney BC,Aug-18,"39,367.75","31,494.20",,,2020
1107,Courtney BC,Sep-18,"30,176.00","24,140.80","3,46,486.90","2,77,189.50",2020
1107,Courtney BC,Oct-18,"40,790.10","32,632.10",,,2020
1107,Courtney BC,Nov-18,"37,412.35","29,929.85",,,2020
1107,Courtney BC,Dec-18,"40,765.00","32,612.00",,,2020
1107,Courtney BC,Jan-19,"64,348.10","53,760.10",,,2020
1107,Courtney BC,"Feb-19 Mar-19
Apr-19","5,056.40
- 17,290.40","1,763.50
- 18,665.60",,,2020
1107,Courtney BC,May-19,"39,296.35","28,417.65",,,2020
1107,Courtney BC,Jun-19,"40,845.30","34,197.80",,,2020
1107,Courtney BC,Jul-19,"36,655.15","30,654.40",,,2020
1107,Courtney BC,Aug-19,"54,168.55","38,669.25",,,2020
1107,Courtney BC,Sep-19,"6,386.85","10,386.40","3,83,014.55","3,11,688.65",2020
1107,Courtney BC,Oct-19,"30,053.45","18,765.85",,,2020
1107,Courtney BC,Nov-19,"17,392.80","16,849.05",,,2020
1107,Courtney BC,Dec-19,"40,336.30","34,902.30",,,2020
1107,Courtney BC,Jan-20,"40,450.85","26,792.60",,,2020
1107,Courtney BC,Feb-20,"34,215.70","27,372.55",,,2020
1107,Courtney BC,Mar-20,"31,744.15","25,395.35",,,2020
1107,Courtney BC,"Apr-20
May-20","9,930.45","7,944.35",,,2020
1107,Courtney BC,Jun-20,"10,479.60","8,383.70",,,2020
1107,Courtney BC,Jul-20,"30,589.05","24,471.25",,,2020
1107,Courtney BC,Aug-20,"22,142.90","17,714.30",,,2020
1107,Courtney BC,Sep-20,"39,562.05","31,649.65","3,06,897.30","2,40,240.95",2020
1109,Taiyo Golf Course,Oct-13,"2,57,070.49","2,05,339.15",,,2020
1109,Taiyo Golf Course,Nov-13,"2,55,497.60","2,06,762.10",,,2020
1109,Taiyo Golf Course,Dec-13,"2,54,439.10","2,01,187.30",,,2020
1109,Taiyo Golf Course,Jan-14,"2,98,695.53","2,32,802.10",,,2020
1109,Taiyo Golf Course,Feb-14,"2,28,688.05","1,82,950.40",,,2020
1109,Taiyo Golf Course,Mar-14,"2,58,043.05","2,06,434.45",,,2020
1109,Taiyo Golf Course,Apr-14,"2,23,859.95","1,80,751.95",,,2020
1109,Taiyo Golf Course,May-14,"2,74,378.50","2,17,838.75",,,2020
1109,Taiyo Golf Course,Jun-14,"2,64,532.55","2,11,626.05",,,2020
1109,Taiyo Golf Course,Jul-14,"2,09,458.85","1,70,750.70",,,2020
1109,Taiyo Golf Course,Aug-14,"2,82,949.15","2,29,393.55",,,2020
1109,Taiyo Golf Course,Sep-14,"2,71,039.95","2,13,636.15","30,78,652.77","24,59,472.65",2020
1109,Taiyo Golf Course,Oct-14,"2,59,021.00","2,04,194.75",,,2020
1109,Taiyo Golf Course,Nov-14,"2,13,839.45","1,71,071.60",,,2020
1109,Taiyo Golf Course,Dec-14,"2,26,864.65","1,83,577.15",,,2020
1109,Taiyo Golf Course,Jan-15,"2,04,089.35","1,62,322.25",,,2020
1109,Taiyo Golf Course,Feb-15,"2,01,701.15","1,60,224.75",,,2020
1109,Taiyo Golf Course,Mar-15,"1,44,401.00","1,15,520.75",,,2020
1109,Taiyo Golf Course,Apr-15,"1,92,845.25","1,54,276.15",,,2020
1109,Taiyo Golf Course,May-15,"3,14,586.70","2,51,669.35",,,2020
1109,Taiyo Golf Course,Jun-15,"3,10,443.00","2,48,354.40",,,2020
1109,Taiyo Golf Course,Jul-15,"2,72,632.70","2,18,106.15",,,2020
1109,Taiyo Golf Course,Aug-15,"2,85,982.85","2,28,786.30",,,2020
1109,Taiyo Golf Course,Sep-15,"2,97,732.95","2,38,186.30","29,24,140.05","23,36,289.90",2020
1109,Taiyo Golf Course,Oct-15,"3,33,580.20","2,66,864.20",,,2020
1109,Taiyo Golf Course,Nov-15,"2,93,864.65","2,35,091.65",,,2020
1109,Taiyo Golf Course,Dec-15,"3,15,157.40","2,52,125.90",,,2020
1109,Taiyo Golf Course,Jan-16,"2,94,910.85","2,35,928.70",,,2020
1109,Taiyo Golf Course,Feb-16,"3,37,176.75","2,69,741.40",,,2020
1109,Taiyo Golf Course,Mar-16,"3,51,794.30","2,81,435.40",,,2020
1109,Taiyo Golf Course,Apr-16,"3,46,468.30","2,77,174.70",,,2020
1109,Taiyo Golf Course,May-16,"3,19,763.80","2,55,811.05",,,2020
1109,Taiyo Golf Course,Jun-16,"3,35,651.15","2,68,520.95",,,2020
1109,Taiyo Golf Course,Jul-16,"3,04,926.45","2,43,941.15",,,2020
1109,Taiyo Golf Course,Aug-16,"3,16,325.05","2,53,060.05",,,2020
1109,Taiyo Golf Course,Sep-16,"3,39,051.25","2,71,241.00","38,88,670.15","31,10,936.15",2020
1109,Taiyo Golf Course,Oct-16,"3,16,625.00","2,53,299.95",,,2020
1109,Taiyo Golf Course,Nov-16,"2,61,856.35","2,09,485.05",,,2020
1109,Taiyo Golf Course,Dec-16,"2,85,113.30","2,28,090.70",,,2020
1109,Taiyo Golf Course,Jan-17,"2,71,340.15","2,17,072.05",,,2020
1109,Taiyo Golf Course,Feb-17,"2,36,977.75","1,89,582.10",,,2020
1109,Taiyo Golf Course,Mar-17,"2,85,800.25","2,28,640.20",,,2020
1109,Taiyo Golf Course,Apr-17,"2,55,713.35","2,04,570.65",,,2020
1109,Taiyo Golf Course,May-17,"3,30,029.70","2,64,023.80",,,2020
1109,Taiyo Golf Course,Jun-17,"3,17,082.95","2,53,666.40",,,2020
1109,Taiyo Golf Course,Jul-17,"3,32,194.90","2,65,755.90",,,2020
1109,Taiyo Golf Course,Aug-17,"3,13,927.55","2,51,142.00",,,2020
1109,Taiyo Golf Course,Sep-17,"3,42,409.10","2,73,927.35","35,49,070.35","28,39,256.15",2020
1109,Taiyo Golf Course,Oct-17,"3,17,095.85","2,53,676.70",,,2020
1109,Taiyo Golf Course,Nov-17,"2,77,256.20","2,21,805.00",,,2020
1109,Taiyo Golf Course,Dec-17,"3,62,777.80","2,90,222.20",,,2020
1109,Taiyo Golf Course,Jan-18,"2,99,625.05","2,39,700.05",,,2020
1109,Taiyo Golf Course,Feb-18,"3,56,804.05","2,85,443.20",,,2020
1109,Taiyo Golf Course,Mar-18,"3,51,230.40","2,80,984.30",,,2020
1109,Taiyo Golf Course,Apr-18,"3,11,895.90","2,49,516.75",,,2020
1109,Taiyo Golf Course,May-18,"3,09,091.15","2,47,272.95",,,2020
1109,Taiyo Golf Course,Jun-18,"3,47,709.00","2,78,167.15",,,2020
1109,Taiyo Golf Course,Jul-18,"3,08,263.70","2,46,610.95",,,2020
1109,Taiyo Golf Course,Aug-18,"3,19,040.40","2,55,232.30",,,2020
1109,Taiyo Golf Course,Sep-18,"2,48,338.20","1,98,670.50","38,09,127.70","30,47,302.05",2020
1109,Taiyo Golf Course,Oct-18,"3,26,952.75","2,61,562.20",,,2020
1109,Taiyo Golf Course,Nov-18,"3,67,708.00","2,94,166.35",,,2020
1109,Taiyo Golf Course,Dec-18,"2,90,999.85","2,32,799.85",,,2020
1109,Taiyo Golf Course,Jan-19,"2,55,895.50","2,05,676.40",,,2020
1109,Taiyo Golf Course,Feb-19,"2,58,472.60","2,09,085.20",,,2020
1109,Taiyo Golf Course,Mar-19,"3,10,483.05","2,46,319.25",,,2020
1109,Taiyo Golf Course,Apr-19,"2,95,321.50","2,36,257.15",,,2020
1109,Taiyo Golf Course,May-19,"3,14,894.75","2,51,915.85",,,2020
1109,Taiyo Golf Course,Jun-19,"2,67,115.99","2,22,144.60",,,2020
1109,Taiyo Golf Course,Jul-19,"3,07,948.21","2,36,706.80",,,2020
1109,Taiyo Golf Course,Aug-19,"3,37,896.80","2,74,646.65",,,2020
1109,Taiyo Golf Course,Sep-19,"3,24,207.10","2,55,036.50","36,57,896.10","29,26,316.80",2020
1109,Taiyo Golf Course,Oct-19,"2,75,951.70","2,23,493.15",,,2020
1109,Taiyo Golf Course,Nov-19,"3,25,053.70","2,57,311.20",,,2020
1109,Taiyo Golf Course,Dec-19,"3,24,173.60","2,61,738.85",,,2020
1109,Taiyo Golf Course,Jan-20,"3,20,791.80","2,54,233.45",,,2020
1109,Taiyo Golf Course,Feb-20,"2,57,083.03","2,12,571.95",,,2020
1109,Taiyo Golf Course,Mar-20,"2,79,890.02","2,24,706.95",,,2020
1109,Taiyo Golf Course,"Apr-20
May-20","54,176.20","35,640.40",,,2020
1109,Taiyo Golf Course,Jun-20,"2,42,217.15","1,95,810.30",,,2020
1109,Taiyo Golf Course,Jul-20,"93,946.65","73,120.65",,,2020
1109,Taiyo Golf Course,Aug-20,"2,62,341.40","2,09,873.10",,,2020
1109,Taiyo Golf Course,Sep-20,"2,62,932.80","2,10,346.25","26,98,558.05","21,58,846.25",2020
1111,Butler BC,Oct-13,"27,812.65","22,039.04",,,2020
1111,Butler BC,Nov-13,"3,838.60",,,,2020
1111,Butler BC,Dec-13,"86,570.46","3,070.90",,,2020
1111,Butler BC,Jan-14,"56,682.40","67,592.65",,,2020
1111,Butler BC,Feb-14,"74,766.90","46,318.30",,,2020
1111,Butler BC,Mar-14,"68,354.75","58,841.15",,,2020
1111,Butler BC,Apr-14,"80,942.65","56,518.95",,,2020
1111,Butler BC,May-14,"52,103.80","62,918.95",,,2020
1111,Butler BC,Jun-14,"65,649.60","41,683.05",,,2020
1111,Butler BC,Jul-14,"88,912.50","52,519.70",,,2020
1111,Butler BC,Aug-14,"64,256.55","72,346.05",,,2020
1111,Butler BC,Sep-14,"69,858.30","50,189.25","6,69,890.86","5,34,037.99",2020
1111,Butler BC,Oct-14,"71,766.95","55,886.60",,,2020
1111,Butler BC,Nov-14,"65,474.25","57,413.60",,,2020
1111,Butler BC,Dec-14,"52,114.60","52,379.40",,,2020
1111,Butler BC,Jan-15,"63,594.55","42,670.10",,,2020
1111,Butler BC,Feb-15,"76,259.80","49,897.20",,,2020
1111,Butler BC,Mar-15,"80,079.80","61,007.85",,,2020
1111,Butler BC,Apr-15,"65,231.65","64,063.85",,,2020
1111,Butler BC,May-15,"69,759.75","52,185.35",,,2020
1111,Butler BC,Jun-15,"42,068.60","55,807.80",,,2020
1111,Butler BC,Jul-15,"43,675.55","33,654.85",,,2020
1111,Butler BC,Aug-15,"74,217.30","34,940.45",,,2020
1111,Butler BC,Sep-15,"92,856.00","59,373.85","7,74,101.10","6,19,280.90",2020
1111,Butler BC,Oct-15,"51,557.95","74,284.75",,,2020
1111,Butler BC,Nov-15,"65,246.30","41,246.35",,,2020
1111,Butler BC,Dec-15,"64,392.05","52,197.00",,,2020
1111,Butler BC,Jan-16,"66,214.50","51,513.65",,,2020
1111,Butler BC,Feb-16,"85,061.20","52,971.60",,,2020
1111,Butler BC,Mar-16,"70,964.25","68,037.10",,,2020
1111,Butler BC,Apr-16,"43,121.80","56,771.40",,,2020
1111,Butler BC,May-16,"78,945.70","34,497.40",,,2020
1111,Butler BC,Jun-16,"61,770.35","63,156.55",,,2020
1111,Butler BC,Jul-16,"50,368.75","49,416.25",,,2020
1111,Butler BC,Aug-16,"80,440.10","40,295.00",,,2020
1111,Butler BC,Sep-16,"52,128.70","64,352.10","8,10,938.95","6,48,739.15",2020
1111,Butler BC,Oct-16,"50,156.35","41,702.95",,,2020
1111,Butler BC,Nov-16,"64,804.05","40,125.05",,,2020
1111,Butler BC,Dec-16,"39,986.65","51,843.25",,,2020
1111,Butler BC,Jan-17,"51,563.65","31,989.30",,,2020
1111,Butler BC,Feb-17,"85,848.15","41,250.95",,,2020
1111,Butler BC,Mar-17,"50,261.20","68,678.55",,,2020
1111,Butler BC,Apr-17,"49,193.50","40,208.95",,,2020
1111,Butler BC,May-17,"41,823.80","39,354.80",,,2020
1111,Butler BC,Jun-17,"70,938.05","33,459.05",,,2020
1111,Butler BC,Jul-17,"89,068.80","56,750.45",,,2020
1111,Butler BC,Aug-17,"57,031.10","71,255.05",,,2020
1111,Butler BC,Sep-17,"55,767.35","45,624.90","7,02,804.00","5,62,243.25",2020
1111,Butler BC,Oct-17,"67,366.55","44,613.85",,,2020
1111,Butler BC,Nov-17,"42,953.95","53,893.25",,,2020
1111,Butler BC,Dec-17,"67,700.80","34,363.15",,,2020
1111,Butler BC,Jan-18,"70,844.20","54,160.65",,,2020
1111,Butler BC,Feb-18,"72,689.90","56,675.35",,,2020
1111,Butler BC,Mar-18,"53,691.30","58,151.90",,,2020
1111,Butler BC,Apr-18,"70,607.55","42,953.05",,,2020
1111,Butler BC,May-18,"81,843.65","56,486.05",,,2020
1111,Butler BC,Jun-18,"63,644.70","65,474.90",,,2020
1111,Butler BC,Jul-18,"1,06,418.35","50,915.75",,,2020
1111,Butler BC,Aug-18,"97,709.20","85,134.70",,,2020
1111,Butler BC,Sep-18,"62,280.30","78,167.35","8,51,237.50","6,80,989.95",2020
1111,Butler BC,Oct-18,"31,962.30","49,824.25",,,2020
1111,Butler BC,Nov-18,"81,795.50","25,569.85",,,2020
1111,Butler BC,Dec-18,"84,218.80","65,436.40",,,2020
1111,Butler BC,Jan-19,"68,574.30","67,375.05",,,2020
1111,Butler BC,Feb-19,"69,070.00","54,859.45",,,2020
1111,Butler BC,Mar-19,"51,946.95","55,256.00",,,2020
1111,Butler BC,Apr-19,"81,636.70","41,557.55",,,2020
1111,Butler BC,May-19,"78,141.20","65,309.35",,,2020
1111,Butler BC,Jun-19,"1,10,065.65","69,359.35",,,2020
1111,Butler BC,Jul-19,"73,666.25","81,206.15",,,2020
1111,Butler BC,Aug-19,"54,871.70","63,209.90",,,2020
1111,Butler BC,Sep-19,"96,186.20","42,830.15","8,48,229.65","6,81,793.45",2020
1111,Butler BC,Oct-19,"45,219.65","75,587.30",,,2020
1111,Butler BC,Nov-19,"88,775.00","51,918.70",,,2020
1111,Butler BC,Dec-19,"58,051.70","53,429.05",,,2020
1111,Butler BC,Jan-20,"87,422.70","51,098.15",,,2020
1111,Butler BC,Feb-20,"84,472.20","66,405.40",,,2020
1111,Butler BC,Mar-20,"9,179.25","66,453.70",,,2020
1111,Butler BC,"Apr-20
May-20","27,311.70","7,343.40",,,2020
1111,Butler BC,Jun-20,"39,370.55","32,433.45",,,2020
1111,Butler BC,Jul-20,"64,565.45","20,912.35",,,2020
1111,Butler BC,Aug-20,"1,27,634.30","51,652.40",,,2020
1111,Butler BC,Sep-20,"6,12,434.72","1,02,107.40","7,28,188.70","5,79,341.30",2020
1114,Ocean Breeze,Oct-13,"6,76,955.40","4,88,709.85",,,2020
1114,Ocean Breeze,Nov-13,"6,49,810.85","5,45,639.00",,,2020
1114,Ocean Breeze,Dec-13,"5,87,458.79","5,15,861.05",,,2020
1114,Ocean Breeze,Jan-14,"5,22,863.15","4,80,989.10",,,2020
1114,Ocean Breeze,Feb-14,"6,73,301.00","4,16,750.80",,,2020
1114,Ocean Breeze,Mar-14,"5,90,197.35","5,35,430.40",,,2020
1114,Ocean Breeze,Apr-14,"6,24,951.94","4,74,462.70",,,2020
1114,Ocean Breeze,May-14,"6,38,677.85","5,17,213.35",,,2020
1114,Ocean Breeze,Jun-14,"5,60,743.34","5,02,389.30",,,2020
1114,Ocean Breeze,Jul-14,"5,31,156.60","4,52,069.70",,,2020
1114,Ocean Breeze,Aug-14,"6,48,544.88","4,19,135.90",,,2020
1114,Ocean Breeze,Sep-14,"5,02,588.10","5,24,157.25","73,17,095.87","58,72,808.40",2020
1114,Ocean Breeze,Oct-14,"4,96,514.23","3,96,853.60",,,2020
1114,Ocean Breeze,Nov-14,"5,45,854.41","4,09,208.60",,,2020
1114,Ocean Breeze,Dec-14,"5,49,949.29","4,25,009.75",,,2020
1114,Ocean Breeze,Jan-15,"5,12,954.69","4,43,113.10",,,2020
1114,Ocean Breeze,Feb-15,"6,40,867.62","4,19,964.15",,,2020
1114,Ocean Breeze,Mar-15,"5,51,528.36","4,99,693.90",,,2020
1114,Ocean Breeze,Apr-15,"5,64,803.26","4,48,043.80",,,2020
1114,Ocean Breeze,May-15,"5,33,233.41","4,67,367.70",,,2020
1114,Ocean Breeze,Jun-15,"4,30,540.27","4,05,200.10",,,2020
1114,Ocean Breeze,Jul-15,"5,68,727.42","3,47,375.35",,,2020
1114,Ocean Breeze,Aug-15,"4,25,654.81","4,55,857.45",,,2020
1114,Ocean Breeze,Sep-15,"4,96,037.45","3,59,197.55","63,23,215.87","50,76,885.05",2020
1114,Ocean Breeze,Oct-15,"5,18,734.22","3,99,563.85",,,2020
1114,Ocean Breeze,Nov-15,"4,83,642.80","3,93,730.00",,,2020
1114,Ocean Breeze,Dec-15,"4,71,193.55","3,90,016.45",,,2020
1114,Ocean Breeze,Jan-16,"5,19,335.57","3,68,381.15",,,2020
1114,Ocean Breeze,Feb-16,"4,65,154.76","4,39,931.25",,,2020
1114,Ocean Breeze,Mar-16,"4,96,820.72","3,58,079.25",,,2020
1114,Ocean Breeze,Apr-16,"5,70,155.72","4,12,197.60",,,2020
1114,Ocean Breeze,May-16,"4,52,433.83","4,44,985.10",,,2020
1114,Ocean Breeze,Jun-16,"4,30,185.78","3,57,218.60",,,2020
1114,Ocean Breeze,Jul-16,"4,74,235.01","3,50,746.35",,,2020
1114,Ocean Breeze,Aug-16,"4,56,219.60","3,83,766.65",,,2020
1114,Ocean Breeze,Sep-16,"4,93,887.58","3,67,419.15","58,34,149.01","46,66,035.40",2020
1114,Ocean Breeze,Oct-16,"4,60,526.76","3,84,120.75",,,2020
1114,Ocean Breeze,Nov-16,"4,66,730.57","3,58,105.40",,,2020
1114,Ocean Breeze,Dec-16,"3,99,050.44","3,83,868.85",,,2020
1114,Ocean Breeze,Jan-17,"5,07,772.01","3,36,641.20",,,2020
1114,Ocean Breeze,Feb-17,"5,53,116.66","3,88,402.45",,,2020
1114,Ocean Breeze,Mar-17,"5,32,077.96","4,37,233.40",,,2020
1114,Ocean Breeze,Apr-17,"5,50,363.95","4,20,845.15",,,2020
1114,Ocean Breeze,May-17,"5,14,451.65","4,30,071.00",,,2020
1114,Ocean Breeze,Jun-17,"4,80,578.20","4,12,084.40",,,2020
1114,Ocean Breeze,Jul-17,"4,25,929.00","3,84,847.50",,,2020
1114,Ocean Breeze,Aug-17,"3,89,743.75","3,46,593.60",,,2020
1114,Ocean Breeze,Sep-17,"4,85,883.60","3,11,431.35","57,74,228.53","45,94,245.05",2020
1114,Ocean Breeze,Oct-17,"4,07,844.15","3,99,183.35",,,2020
1114,Ocean Breeze,Nov-17,"5,22,822.75","3,37,628.50",,,2020
1114,Ocean Breeze,Dec-17,"5,21,602.05","4,10,170.65",,,2020
1114,Ocean Breeze,Jan-18,"4,19,107.32","4,08,138.90",,,2020
1114,Ocean Breeze,Feb-18,"5,23,335.84","3,57,461.45",,,2020
1114,Ocean Breeze,Mar-18,"5,31,092.35","4,26,913.90",,,2020
1114,Ocean Breeze,Apr-18,"4,71,697.72","3,95,293.80",,,2020
1114,Ocean Breeze,May-18,"4,58,734.62","3,78,509.45",,,2020
1114,Ocean Breeze,Jun-18,"4,87,110.19","3,90,914.55",,,2020
1114,Ocean Breeze,Jul-18,"4,80,488.75","3,83,635.90",,,2020
1114,Ocean Breeze,Aug-18,"3,63,172.96","3,77,807.60",,,2020
1114,Ocean Breeze,Sep-18,"5,20,831.33","3,07,893.00","56,72,892.30","45,73,551.05",2020
1114,Ocean Breeze,Oct-18,"5,52,782.41","4,11,065.60",,,2020
1114,Ocean Breeze,Nov-18,"5,35,112.26","4,18,255.05",,,2020
1114,Ocean Breeze,Dec-18,"3,85,867.13","4,38,321.10",,,2020
1114,Ocean Breeze,Jan-19,"5,08,625.71","3,03,139.25",,,2020
1114,Ocean Breeze,Feb-19,"4,98,978.32","3,97,526.40",,,2020
1114,Ocean Breeze,Mar-19,"4,45,450.81","4,04,196.10",,,2020
1114,Ocean Breeze,Apr-19,"5,17,577.12","3,72,607.95",,,2020
1114,Ocean Breeze,May-19,"3,98,372.38","3,99,948.80",,,2020
1114,Ocean Breeze,Jun-19,"4,62,833.33","3,22,687.50",,,2020
1114,Ocean Breeze,Jul-19,"5,47,397.40","3,55,208.30",,,2020
1114,Ocean Breeze,Aug-19,"5,12,415.95","4,50,581.10",,,2020
1114,Ocean Breeze,Sep-19,"4,68,933.50","3,93,826.15","58,86,244.15","46,67,363.30",2020
1114,Ocean Breeze,Oct-19,"4,92,593.75","3,90,003.30",,,2020
1114,Ocean Breeze,Nov-19,"4,60,113.40","3,91,713.20",,,2020
1114,Ocean Breeze,Dec-19,"4,16,447.54","3,56,601.20",,,2020
1114,Ocean Breeze,Jan-20,"4,19,920.95","3,46,463.50",,,2020
1114,Ocean Breeze,Feb-20,"5,10,039.91","3,36,686.40",,,2020
1114,Ocean Breeze,Mar-20,"86,642.35","4,24,853.70",,,2020
1114,Ocean Breeze,"Apr-20
May-20","4,57,768.45","37,431.88",,,2020
1114,Ocean Breeze,Jun-20,"170,247.00
- 99,901.30","3,66,214.80",,,2020
1114,Ocean Breeze,"Jul-20 Aug-20
Sep-20",,"136,107.35
- 107,822.40","35,82,608.15","28,93,897.73",2020
2627,Terra Club,Aug-16,,,,,2020
2627,Terra Club,Sep-16,"1,119.00",895.20,"1,119.00",895.20,2020
2627,Terra Club,Oct-16,514.00,411.20,,,2020
2627,Terra Club,Nov-16,"1,655.50","1,324.40",,,2020
2627,Terra Club,Dec-16,"3,715.00","2,972.00",,,2020
2627,Terra Club,Jan-17,"2,883.00","2,306.40",,,2020
2627,Terra Club,Feb-17,"4,353.35","3,482.70",,,2020
2627,Terra Club,Mar-17,"1,712.10","1,369.70",,,2020
2627,Terra Club,Apr-17,936.00,748.80,,,2020
2627,Terra Club,May-17,375.15,300.10,,,2020
2627,Terra Club,Jun-17,"6,947.00","5,557.60",,,2020
2627,Terra Club,Jul-17,"1,870.00","1,496.00",,,2020
2627,Terra Club,Aug-17,"2,379.00","1,903.20",,,2020
2627,Terra Club,Sep-17,"1,119.00",895.20,"28,459.10","22,767.30",2020
2627,Terra Club,Oct-17,"1,684.25","1,347.40",,,2020
2627,Terra Club,Nov-17,"1,650.40","1,320.30",,,2020
2627,Terra Club,Dec-17,"4,274.35","3,419.50",,,2020
2627,Terra Club,Jan-18,"7,914.80","6,331.85",,,2020
2627,Terra Club,Feb-18,204.85,163.90,,,2020
2627,Terra Club,Mar-18,"2,153.00","1,722.40",,,2020
2627,Terra Club,Apr-18,838.10,670.50,,,2020
2627,Terra Club,May-18,354.00,283.20,,,2020
2627,Terra Club,Jun-18 Jul-18 Aug-18 Sep-18,"1,681.95","1,345.55","20,755.70","16,604.60",2020
2317,West Pac Lodge,Oct-13,"61,723.00","49,423.65",,,2020
2317,West Pac Lodge,Nov-13,"51,484.65","41,187.75",,,2020
2317,West Pac Lodge,Dec-13,"91,990.90","73,592.70",,,2020
2317,West Pac Lodge,Jan-14,"43,218.69","34,702.35",,,2020
2317,West Pac Lodge,Feb-14,"61,100.10","48,274.50",,,2020
2317,West Pac Lodge,Mar-14,"83,857.20","66,067.75",,,2020
2317,West Pac Lodge,Apr-14,"75,955.95","60,764.75",,,2020
2317,West Pac Lodge,May-14,"62,989.35","50,391.50",,,2020
2317,West Pac Lodge,Jun-14,"46,216.80","36,973.45",,,2020
2317,West Pac Lodge,Jul-14,"81,645.85","65,316.70",,,2020
2317,West Pac Lodge,Aug-14,"39,964.15","31,971.30",,,2020
2317,West Pac Lodge,Sep-14,"68,426.75","54,741.40","7,68,573.39","6,13,407.80",2020
2317,West Pac Lodge,Oct-14,"75,959.60","60,767.65",,,2020
2317,West Pac Lodge,Nov-14,"76,300.20","61,040.10",,,2020
2317,West Pac Lodge,Dec-14,"72,930.35","58,344.30",,,2020
2317,West Pac Lodge,Jan-15,"56,066.15","44,852.95",,,2020
2317,West Pac Lodge,Feb-15,"63,271.75","50,617.40",,,2020
2317,West Pac Lodge,Mar-15,"68,958.70","55,166.95",,,2020
2317,West Pac Lodge,Apr-15,"77,844.60","62,275.65",,,2020
2317,West Pac Lodge,May-15,"57,433.75","45,947.00",,,2020
2317,West Pac Lodge,Jun-15,"52,170.70","41,736.60",,,2020
2317,West Pac Lodge,Jul-15,"69,382.90","55,506.30",,,2020
2317,West Pac Lodge,Aug-15,"38,485.15","30,788.10",,,2020
2317,West Pac Lodge,Sep-15,"55,098.80","44,079.00","7,63,902.65","6,11,122.00",2020
2317,West Pac Lodge,Oct-15,"48,042.20","38,433.75",,,2020
2317,West Pac Lodge,Nov-15,"42,670.90","34,136.70",,,2020
2317,West Pac Lodge,Dec-15,"86,965.95","69,572.75",,,2020
2317,West Pac Lodge,Jan-16,"59,988.35","47,990.65",,,2020
2317,West Pac Lodge,Feb-16,"45,955.80","36,764.65",,,2020
2317,West Pac Lodge,Mar-16,"63,281.25","50,624.95",,,2020
2317,West Pac Lodge,Apr-16,"51,872.60","41,498.10",,,2020
2317,West Pac Lodge,May-16,"58,189.25","46,551.40",,,2020
2317,West Pac Lodge,Jun-16,"47,438.25","37,950.60",,,2020
2317,West Pac Lodge,Jul-16,"32,611.10","26,088.90",,,2020
2317,West Pac Lodge,Aug-16,"36,088.25","28,870.60",,,2020
2317,West Pac Lodge,Sep-16,"60,099.05","48,079.25","6,33,202.95","5,06,562.30",2020
2317,West Pac Lodge,Oct-16,"33,564.80","26,851.80",,,2020
2317,West Pac Lodge,Nov-16,"32,056.55","25,645.25",,,2020
2317,West Pac Lodge,Dec-16,"78,099.60","62,479.70",,,2020
2317,West Pac Lodge,Jan-17,"58,269.70","46,615.75",,,2020
2317,West Pac Lodge,Feb-17,"40,479.75","32,383.80",,,2020
2317,West Pac Lodge,Mar-17,"71,917.80","57,534.20",,,2020
2317,West Pac Lodge,Apr-17,"56,260.80","45,008.65",,,2020
2317,West Pac Lodge,May-17,"42,089.80","33,671.85",,,2020
2317,West Pac Lodge,Jun-17,"54,648.15","43,718.50",,,2020
2317,West Pac Lodge,Jul-17,"17,358.15","13,886.55",,,2020
2317,West Pac Lodge,Aug-17,"68,556.35","54,845.05",,,2020
2317,West Pac Lodge,Sep-17,"31,212.80","24,970.20","5,84,514.25","4,67,611.30",2020
2317,West Pac Lodge,Oct-17,"53,477.85","42,782.30",,,2020
2317,West Pac Lodge,Nov-17,"14,782.45","11,825.95",,,2020
2317,West Pac Lodge,Dec-17,"32,450.65","25,960.50",,,2020
2317,West Pac Lodge,Jan-18,"49,259.75","39,407.80",,,2020
2317,West Pac Lodge,Feb-18,"22,945.35","18,356.30",,,2020
2317,West Pac Lodge,Mar-18,"15,954.20","12,919.35",,,2020
2317,West Pac Lodge,Apr-18,"31,724.80","25,223.85",,,2020
2317,West Pac Lodge,May-18,"47,365.10","37,892.05",,,2020
2317,West Pac Lodge,Jun-18,"27,099.50","21,679.60",,,2020
2317,West Pac Lodge,Jul-18,"25,160.30","20,128.25",,,2020
